business_id,month,future_60d_dpd30_flag,future_60d_negative_cashflow_flag,future_60d_collection_delay_spike_flag,future_60d_cash_stress_observed
B00813,2024-04,0,1,0,1
B00813,2024-03,0,1,0,1
B00813,2024-02,0,1,1,1
B00813,2024-01,0,1,0,1
B00816,2025-12,,,,
B00816,2025-11,,,,
B00816,2025-10,0,1,0,1
B00816,2025-09,0,1,0,1
B00816,2025-08,0,1,0,1
B00816,2025-07,0,1,0,1
B00816,2025-06,0,1,1,1
B00816,2025-05,0,1,0,1
B00816,2025-04,0,1,0,1
B00816,2025-03,0,1,0,1
B00816,2025-02,0,1,0,1
B00816,2025-01,0,1,0,1
B00816,2024-12,0,1,1,1
B00816,2024-11,0,1,0,1
B00816,2024-10,0,1,0,1
B00816,2024-09,0,1,0,1
B00816,2024-08,0,1,0,1
B00816,2024-07,0,1,1,1
B00816,2024-06,0,1,0,1
B00816,2024-05,0,1,0,1
B00816,2024-04,0,1,0,1
B00816,2024-03,0,1,1,1
B00816,2024-02,0,1,0,1
B00816,2024-01,0,1,1,1
B00849,2025-12,,,,
B00849,2025-11,,,,
B00849,2025-10,0,1,0,1
B00849,2025-09,0,1,0,1
B00849,2025-08,0,1,0,1
B00849,2025-07,0,1,0,1
B00849,2025-06,0,1,0,1
B00849,2025-05,0,1,0,1
B00849,2025-04,0,1,0,1
B00849,2025-03,0,1,0,1
B00849,2025-02,0,1,0,1
B00849,2025-01,0,1,0,1
B00849,2024-12,0,1,0,1
B00849,2024-11,0,1,0,1
B00849,2024-10,0,1,0,1
B00849,2024-09,0,1,0,1
B00849,2024-08,0,1,0,1
B00849,2024-07,0,1,1,1
B00849,2024-06,0,1,0,1
B00849,2024-05,0,1,0,1
B00849,2024-04,0,1,0,1
B00849,2024-03,0,1,0,1
B00849,2024-02,0,1,0,1
B00849,2024-01,0,1,0,1
B00905,2025-12,,,,
B00905,2025-11,,,,
B00905,2025-10,0,1,0,1
B00905,2025-09,0,1,0,1
B00905,2025-08,0,1,0,1
B00905,2025-07,0,1,0,1
B00905,2025-06,0,1,0,1
B00905,2025-05,0,1,0,1
B00905,2025-04,0,1,0,1
B00905,2025-03,0,1,0,1
B00905,2025-02,0,1,0,1
B00905,2025-01,0,1,0,1
B00905,2024-12,0,1,0,1
B00905,2024-11,0,1,0,1
B00905,2024-10,0,1,0,1
B00905,2024-09,0,1,0,1
B00905,2024-08,0,1,0,1
B00905,2024-07,0,1,0,1
B00905,2024-06,0,1,0,1
B00905,2024-05,0,1,0,1
B00905,2024-04,0,1,0,1
B00905,2024-03,0,1,0,1
B00905,2024-02,0,1,0,1
B00905,2024-01,0,1,0,0
B00923,2025-12,,,,
B00923,2025-11,,,,
B00923,2025-10,0,1,0,1
B00923,2025-09,0,1,0,1
B00923,2025-08,0,1,0,1
B00923,2025-07,0,1,0,1
B00923,2025-06,0,1,0,1
B00923,2025-05,0,1,1,1
B00923,2025-04,0,1,0,1
B00923,2025-03,0,1,0,1
B00923,2025-02,0,1,0,1
B00923,2025-01,0,1,0,1
B00923,2024-12,0,1,0,1
B00923,2024-11,0,1,0,1
B00923,2024-10,0,1,1,1
B00923,2024-09,0,1,0,1
B00923,2024-08,0,1,0,1
B00923,2024-07,0,1,1,1
B00923,2024-06,0,1,0,1
B00923,2024-05,0,1,0,1
B00923,2024-04,0,1,0,1
B00923,2024-03,0,1,0,1
B00923,2024-02,0,1,0,0
B00923,2024-01,0,1,0,0
B00926,2025-12,,,,
B00926,2025-11,,,,
B00926,2025-10,0,1,0,1
B00926,2025-09,0,1,0,1
B00926,2025-08,0,1,0,1
B00926,2025-07,0,1,0,1
B00926,2025-06,0,1,1,1
B00926,2025-05,0,1,0,1
B00926,2025-04,0,1,0,1
B00926,2025-03,0,1,0,1
B00926,2025-02,0,1,0,1
B00926,2025-01,0,1,1,1
B00926,2024-12,0,1,0,1
B00926,2024-11,0,1,0,1
B00926,2024-10,0,1,0,1
B00926,2024-09,0,1,1,1
B00926,2024-08,0,1,0,1
B00926,2024-07,0,1,0,1
B00926,2024-06,0,1,0,1
B00926,2024-05,0,1,0,1
B00926,2024-04,0,1,0,1
B00926,2024-03,0,1,0,1
B00926,2024-02,0,1,0,1
B00926,2024-01,0,1,0,1
B00928,2025-12,,,,
B00928,2025-11,,,,
B00928,2025-10,0,1,0,1
B00928,2025-09,0,1,0,1
B00928,2025-08,0,1,1,1
B00928,2025-07,0,1,0,1
B00928,2025-06,0,1,0,1
B00928,2025-05,0,1,0,1
B00928,2025-04,0,1,0,1
B00928,2025-03,0,1,0,1
B00928,2025-02,0,1,0,1
B00928,2025-01,1,1,0,1
B00928,2024-12,1,1,0,1
B00928,2024-11,0,1,0,1
B00928,2024-10,0,1,0,1
B00928,2024-09,0,1,0,1
B00928,2024-08,0,1,0,1
B00928,2024-07,0,1,1,1
B00928,2024-06,0,1,0,1
B00928,2024-05,0,1,1,1
B00928,2024-04,0,1,0,1
B00928,2024-03,0,1,0,1
B00928,2024-02,0,1,0,1
B00928,2024-01,0,1,0,0
B00969,2025-12,,,,
B00969,2025-11,,,,
B00969,2025-10,0,1,0,1
B00969,2025-09,0,1,0,1
B00969,2025-08,0,1,0,1
B00969,2025-07,0,1,0,1
B00969,2025-06,0,1,0,1
B00969,2025-05,0,1,0,1
B00969,2025-04,0,1,0,1
B00969,2025-03,0,1,0,1
B00969,2025-02,0,1,0,1
B00969,2025-01,0,1,0,1
B00969,2024-12,0,1,0,1
B00969,2024-11,0,1,0,1
B00969,2024-10,0,1,0,1
B00969,2024-09,0,1,0,1
B00969,2024-08,0,1,0,1
B00969,2024-07,0,1,0,1
B00969,2024-06,0,1,0,1
B00969,2024-05,0,1,0,1
B00969,2024-04,0,1,0,1
B00969,2024-03,1,1,0,1
B00969,2024-02,1,1,1,1
B00969,2024-01,0,1,0,1
B01032,2025-12,,,,
B01032,2025-11,,,,
B01032,2025-10,0,1,0,1
B01032,2025-09,1,1,0,1
B01032,2025-08,1,1,0,1
B01032,2025-07,0,1,0,1
B01032,2025-06,0,1,1,1
B01032,2025-05,0,1,0,1
B01032,2025-04,0,1,1,1
B01032,2025-03,0,1,0,1
B01032,2025-02,0,1,0,1
B01032,2025-01,0,1,0,1
B01032,2024-12,0,1,0,1
B01032,2024-11,0,1,0,1
B01032,2024-10,0,1,0,1
B01032,2024-09,0,1,0,1
B01032,2024-08,0,1,0,1
B01032,2024-07,0,1,0,1
B01032,2024-06,0,1,0,1
B01032,2024-05,0,1,0,1
B01032,2024-04,0,1,0,1
B01032,2024-03,0,1,0,1
B01032,2024-02,0,1,0,1
B01032,2024-01,0,1,1,1
B01046,2025-12,,,,
B01046,2025-11,,,,
B01046,2025-10,0,1,0,1
B01046,2025-09,0,1,0,1
B01046,2025-08,0,1,0,1
B01046,2025-07,0,1,1,1
B01046,2025-06,0,1,0,1
B01046,2025-05,0,1,0,1
B01046,2025-04,0,1,0,1
B01046,2025-03,0,1,0,1
B01046,2025-02,0,1,0,1
B01046,2025-01,0,1,1,1
B01046,2024-12,0,1,0,1
B01046,2024-11,0,1,0,1
B01046,2024-10,0,1,1,1
B01046,2024-09,0,1,1,1
B01046,2024-08,0,1,0,1
B01046,2024-07,0,1,0,1
B01046,2024-06,0,1,0,1
B01046,2024-05,0,1,0,1
B01046,2024-04,0,1,0,1
B01046,2024-03,0,1,0,1
B01046,2024-02,0,1,0,1
B01046,2024-01,0,1,0,1
B01071,2025-12,,,,
B01071,2025-11,,,,
B01071,2025-10,0,1,0,1
B01071,2025-09,0,1,0,1
B01071,2025-08,0,1,0,1
B01071,2025-07,0,1,0,1
B01071,2025-06,0,1,0,1
B01071,2025-05,0,1,0,1
B01071,2025-04,0,1,0,1
B01071,2025-03,0,1,0,1
B01071,2025-02,0,1,0,1
B01071,2025-01,0,1,0,1
B01071,2024-12,0,1,0,1
B01071,2024-11,0,1,0,1
B01071,2024-10,0,1,0,1
B01071,2024-09,0,1,0,1
B01071,2024-08,0,1,0,1
B01071,2024-07,0,1,0,1
B01071,2024-06,0,1,0,1
B01071,2024-05,0,1,0,1
B01071,2024-04,0,1,0,1
B01071,2024-03,0,1,0,1
B01071,2024-02,1,1,0,1
B01071,2024-01,1,1,0,1
B01082,2025-12,,,,
B01082,2025-11,,,,
B01082,2025-10,0,1,0,1
B01082,2025-09,0,1,0,1
B01082,2025-08,0,1,0,1
B01082,2025-07,0,1,0,1
B01082,2025-06,0,1,0,1
B01082,2025-05,0,1,0,1
B01082,2025-04,0,1,0,1
B01082,2025-03,0,1,0,1
B01082,2025-02,0,1,0,1
B01082,2025-01,0,1,0,1
B01082,2024-12,0,1,0,1
B01082,2024-11,0,1,0,1
B01082,2024-10,0,1,0,1
B01082,2024-09,0,1,0,1
B01082,2024-08,0,1,0,1
B01082,2024-07,0,1,0,1
B01082,2024-06,0,1,0,1
B01082,2024-05,0,1,0,1
B01082,2024-04,0,1,1,1
B01082,2024-03,0,1,0,1
B01082,2024-02,0,1,0,1
B01082,2024-01,0,1,0,0
B01091,2025-12,,,,
B01091,2025-11,,,,
B01091,2025-10,0,1,0,1
B01091,2025-09,0,1,0,1
B01091,2025-08,0,1,0,1
B01091,2025-07,0,1,0,1
B01091,2025-06,0,1,1,1
B01091,2025-05,0,1,1,1
B01091,2025-04,0,1,0,1
B01091,2025-03,0,1,0,1
B01091,2025-02,0,1,1,1
B01091,2025-01,0,1,1,1
B01091,2024-12,0,1,0,1
B01091,2024-11,0,1,0,1
B01091,2024-10,0,1,0,1
B01091,2024-09,0,1,0,1
B01091,2024-08,0,1,0,1
B01091,2024-07,0,1,1,1
B01091,2024-06,0,1,0,1
B01091,2024-05,0,1,0,1
B01091,2024-04,0,1,0,1
B01091,2024-03,0,1,0,0
B01091,2024-02,0,1,0,1
B01091,2024-01,0,1,0,1
B01101,2025-12,,,,
B01101,2025-11,,,,
B01101,2025-10,0,1,0,1
B01101,2025-09,0,1,0,1
B01101,2025-08,0,1,1,1
B01101,2025-07,0,1,0,1
B01101,2025-06,0,1,0,1
B01101,2025-05,0,1,0,1
B01101,2025-04,0,1,1,1
B01101,2025-03,0,1,0,1
B01101,2025-02,0,1,0,1
B01101,2025-01,0,1,0,1
B01101,2024-12,0,1,0,1
B01101,2024-11,0,1,0,1
B01101,2024-10,0,1,0,1
B01101,2024-09,0,1,0,1
B01101,2024-08,0,1,0,1
B01101,2024-07,0,1,0,1
B01101,2024-06,0,1,0,1
B01101,2024-05,0,1,0,1
B01101,2024-04,0,1,0,1
B01101,2024-03,0,1,0,1
B01101,2024-02,0,1,0,1
B01101,2024-01,0,1,0,1
B01158,2025-12,,,,
B01158,2025-11,,,,
B01158,2025-10,0,1,0,1
B01158,2025-09,0,1,0,1
B01158,2025-08,0,1,1,1
B01158,2025-07,0,1,0,1
B01158,2025-06,0,1,0,1
B01158,2025-05,0,1,0,1
B01158,2025-04,0,1,0,1
B01158,2025-03,0,1,0,1
B01158,2025-02,0,1,0,1
B01158,2025-01,0,1,1,1
B01158,2024-12,0,1,0,1
B01158,2024-11,0,1,0,1
B01158,2024-10,0,1,0,1
B01158,2024-09,0,1,0,1
B01158,2024-08,0,1,1,1
B01158,2024-07,0,1,0,1
B01158,2024-06,0,1,0,1
B01158,2024-05,0,1,0,1
B01158,2024-04,0,1,0,1
B01158,2024-03,0,1,0,1
B01158,2024-02,0,1,0,1
B01158,2024-01,0,1,1,1
B01163,2025-12,,,,
B01163,2025-11,,,,
B01163,2025-10,0,1,0,1
B01163,2025-09,0,1,0,1
B01163,2025-08,0,1,1,1
B01163,2025-07,0,1,0,1
B01163,2025-06,0,1,0,1
B01163,2025-05,0,1,0,1
B01163,2025-04,0,1,0,1
B01163,2025-03,0,1,0,1
B01163,2025-02,0,1,1,1
B01163,2025-01,0,1,0,1
B01163,2024-12,0,1,0,1
B01163,2024-11,0,1,0,1
B01163,2024-10,0,1,0,1
B01163,2024-09,0,1,0,1
B01163,2024-08,0,1,0,1
B01163,2024-07,0,1,0,1
B01163,2024-06,0,1,0,1
B01163,2024-05,0,1,0,1
B01163,2024-04,0,1,0,1
B01163,2024-03,0,1,0,1
B01163,2024-02,0,1,0,1
B01163,2024-01,0,1,0,1
B01206,2025-12,,,,
B01206,2025-11,,,,
B01206,2025-10,0,1,0,1
B01206,2025-09,0,1,0,1
B01206,2025-08,1,1,0,1
B01206,2025-07,1,1,0,1
B01206,2025-06,0,1,0,1
B01206,2025-05,0,1,0,1
B01206,2025-04,0,1,1,1
B01206,2025-03,0,1,0,1
B01206,2025-02,0,1,0,1
B01206,2025-01,0,1,1,1
B01206,2024-12,0,1,0,1
B01206,2024-11,0,1,0,1
B01206,2024-10,0,1,0,1
B01206,2024-09,0,1,0,1
B01206,2024-08,0,1,0,1
B01206,2024-07,0,1,1,1
B01206,2024-06,0,1,0,1
B01206,2024-05,0,1,1,1
B01206,2024-04,0,1,0,1
B01206,2024-03,0,1,0,1
B01206,2024-02,0,1,0,1
B01206,2024-01,0,1,0,1
B01212,2025-12,,,,
B01212,2025-11,,,,
B01212,2025-10,0,1,0,1
B01212,2025-09,0,1,0,1
B01212,2025-08,0,1,0,1
B01212,2025-07,0,1,1,1
B01212,2025-06,0,1,0,1
B01212,2025-05,0,1,0,1
B01212,2025-04,0,1,0,1
B01212,2025-03,0,1,1,1
B01212,2025-02,0,1,0,1
B01212,2025-01,0,1,0,1
B01212,2024-12,0,1,0,1
B01212,2024-11,1,1,0,1
B01212,2024-10,1,1,0,1
B01212,2024-09,0,1,0,1
B01212,2024-08,0,1,0,1
B01212,2024-07,0,1,0,1
B01212,2024-06,0,1,0,1
B01212,2024-05,0,1,0,1
B01212,2024-04,0,1,0,1
B01212,2024-03,0,1,0,1
B01212,2024-02,0,1,0,1
B01212,2024-01,0,1,0,0
B01226,2025-12,,,,
B01226,2025-11,,,,
B01226,2025-10,0,1,0,1
B01226,2025-09,0,1,0,1
B01226,2025-08,0,1,0,1
B01226,2025-07,0,1,0,1
B01226,2025-06,0,1,0,1
B01226,2025-05,0,1,0,1
B01226,2025-04,0,1,0,1
B01226,2025-03,0,1,1,1
B01226,2025-02,0,1,0,1
B01226,2025-01,0,1,0,1
B01226,2024-12,0,1,0,1
B01226,2024-11,0,1,0,1
B01226,2024-10,0,1,0,1
B01226,2024-09,0,1,0,1
B01226,2024-08,0,1,0,1
B01226,2024-07,0,1,0,1
B01226,2024-06,0,1,0,1
B01226,2024-05,0,1,0,1
B01226,2024-04,0,1,0,1
B01226,2024-03,0,1,1,1
B01226,2024-02,0,1,1,1
B01226,2024-01,0,1,0,0
B01233,2025-12,,,,
B01233,2025-11,,,,
B01233,2025-10,0,1,0,1
B01233,2025-09,0,1,0,1
B01233,2025-08,0,1,0,1
B01233,2025-07,0,1,0,1
B01233,2025-06,0,1,0,1
B01233,2025-05,0,1,0,1
B01233,2025-04,0,1,0,1
B01233,2025-03,0,1,0,1
B01233,2025-02,0,1,0,1
B01233,2025-01,0,1,1,1
B01233,2024-12,0,1,0,1
B01233,2024-11,0,1,0,1
B01233,2024-10,0,1,0,1
B01233,2024-09,0,1,0,1
B01233,2024-08,1,1,0,1
B01233,2024-07,1,1,0,1
B01233,2024-06,0,1,0,1
B01233,2024-05,0,1,0,1
B01233,2024-04,0,1,0,1
B01233,2024-03,0,1,0,1
B01233,2024-02,0,1,0,1
B01233,2024-01,0,1,1,1
B01237,2025-12,,,,
B01237,2025-11,,,,
B01237,2025-10,0,1,0,1
B01237,2025-09,0,1,1,1
B01237,2025-08,0,1,0,1
B01237,2025-07,0,1,0,1
B01237,2025-06,0,1,0,1
B01237,2025-05,0,1,0,1
B01237,2025-04,0,1,0,1
B01237,2025-03,0,1,0,1
B01237,2025-02,0,1,0,1
B01237,2025-01,0,1,0,1
B01237,2024-12,0,1,0,1
B01237,2024-11,0,1,0,1
B01237,2024-10,0,1,0,1
B01237,2024-09,0,1,0,1
B01237,2024-08,0,1,0,1
B01237,2024-07,0,1,0,1
B01237,2024-06,0,1,0,1
B01237,2024-05,0,1,0,1
B01237,2024-04,0,1,0,1
B01237,2024-03,0,1,0,1
B01237,2024-02,0,1,0,1
B01237,2024-01,0,1,0,0
B01240,2025-12,,,,
B01240,2025-11,,,,
B01240,2025-10,1,1,0,1
B01240,2025-09,0,1,0,1
B01240,2025-08,0,1,0,1
B01240,2025-07,1,1,0,1
B01240,2025-06,1,1,0,1
B01240,2025-05,0,1,0,1
B01240,2025-04,0,1,0,1
B01240,2025-03,0,1,0,1
B01240,2025-02,0,1,0,1
B01240,2025-01,1,1,1,1
B01240,2024-12,1,1,0,1
B01240,2024-11,0,1,0,1
B01240,2024-10,0,1,1,1
B01240,2024-09,0,1,0,1
B01240,2024-08,0,1,1,1
B01240,2024-07,0,1,0,1
B01240,2024-06,0,1,0,1
B01240,2024-05,0,1,0,1
B01240,2024-04,0,1,0,1
B01240,2024-03,0,1,0,1
B01240,2024-02,0,1,0,1
B01240,2024-01,0,1,0,0
B01252,2025-12,,,,
B01252,2025-11,,,,
B01252,2025-10,0,1,0,1
B01252,2025-09,0,1,0,1
B01252,2025-08,0,1,0,1
B01252,2025-07,0,1,0,1
B01252,2025-06,0,1,0,1
B01252,2025-05,0,1,0,1
B01252,2025-04,0,1,0,1
B01252,2025-03,0,1,0,1
B01252,2025-02,0,1,0,1
B01252,2025-01,0,1,0,1
B01252,2024-12,0,1,0,1
B01252,2024-11,0,1,0,1
B01252,2024-10,0,1,0,1
B01252,2024-09,0,1,0,1
B01252,2024-08,0,1,0,1
B01252,2024-07,0,1,0,1
B01252,2024-06,0,1,0,1
B01252,2024-05,0,1,0,1
B01252,2024-04,0,1,1,1
B01252,2024-03,0,1,0,1
B01252,2024-02,0,1,0,1
B01252,2024-01,0,1,0,1
B01258,2025-12,,,,
B01258,2025-11,,,,
B01258,2025-10,0,1,0,1
B01258,2025-09,0,1,0,1
B01258,2025-08,0,1,0,1
B01258,2025-07,0,1,0,1
B01258,2025-06,0,1,1,1
B01258,2025-05,0,1,0,1
B01258,2025-04,0,1,1,1
B01258,2025-03,0,1,0,1
B01258,2025-02,0,1,0,1
B01258,2025-01,0,1,0,1
B01258,2024-12,0,1,0,1
B01258,2024-11,0,1,0,1
B01258,2024-10,0,1,0,1
B01258,2024-09,0,1,0,1
B01258,2024-08,0,1,0,1
B01258,2024-07,0,1,0,1
B01258,2024-06,0,1,0,1
B01258,2024-05,0,1,0,1
B01258,2024-04,0,1,0,1
B01258,2024-03,0,1,0,1
B01258,2024-02,0,1,0,1
B01258,2024-01,0,1,0,0
B01264,2025-12,,,,
B01264,2025-11,,,,
B01264,2025-10,0,1,0,1
B01264,2025-09,0,1,0,1
B01264,2025-08,0,1,0,1
B01264,2025-07,0,1,0,1
B01264,2025-06,0,1,0,1
B01264,2025-05,0,1,0,1
B01264,2025-04,0,1,0,1
B01264,2025-03,0,1,0,1
B01264,2025-02,0,1,0,1
B01264,2025-01,0,1,0,1
B01264,2024-12,0,1,0,1
B01264,2024-11,0,1,0,1
B01264,2024-10,0,1,0,1
B01264,2024-09,0,1,0,1
B01264,2024-08,0,1,0,1
B01264,2024-07,0,1,0,1
B01264,2024-06,0,1,0,1
B01264,2024-05,0,1,0,1
B01264,2024-04,0,1,0,1
B01264,2024-03,0,1,0,1
B01264,2024-02,0,1,0,1
B01264,2024-01,0,1,1,1
B01281,2025-12,,,,
B01281,2025-11,,,,
B01281,2025-10,1,1,0,1
B01281,2025-09,1,1,0,1
B01281,2025-08,0,1,0,1
B01281,2025-07,0,1,0,1
B01281,2025-06,0,1,0,1
B01281,2025-05,0,1,0,1
B01281,2025-04,0,1,0,1
B01281,2025-03,0,1,0,1
B01281,2025-02,0,1,1,1
B01281,2025-01,0,1,0,1
B01281,2024-12,0,1,0,1
B01281,2024-11,0,1,0,1
B01281,2024-10,0,1,0,1
B01281,2024-09,0,1,0,1
B01281,2024-08,0,1,0,1
B01281,2024-07,0,1,0,1
B01281,2024-06,0,1,0,1
B01281,2024-05,0,1,0,1
B01281,2024-04,0,1,0,1
B01281,2024-03,0,1,0,1
B01281,2024-02,0,1,0,1
B01281,2024-01,0,1,0,1
B01297,2025-12,,,,
B01297,2025-11,,,,
B01297,2025-10,0,1,0,1
B01297,2025-09,0,1,0,1
B01297,2025-08,0,1,1,1
B01297,2025-07,0,1,0,1
B01297,2025-06,0,1,0,1
B01297,2025-05,0,1,0,1
B01297,2025-04,0,1,0,1
B01297,2025-03,0,1,0,1
B01297,2025-02,0,1,0,1
B01297,2025-01,0,1,0,1
B01297,2024-12,0,1,1,1
B01297,2024-11,0,1,0,1
B01297,2024-10,0,1,0,1
B01297,2024-09,0,1,0,1
B01297,2024-08,0,1,0,1
B01297,2024-07,0,1,0,1
B01297,2024-06,0,1,0,1
B01297,2024-05,0,1,0,1
B01297,2024-04,0,1,0,1
B01297,2024-03,0,1,0,1
B01297,2024-02,0,1,0,1
B01297,2024-01,0,1,0,1
B01300,2025-12,,,,
B01300,2025-11,,,,
B01300,2025-10,0,1,0,1
B01300,2025-09,0,1,0,1
B01300,2025-08,0,1,0,1
B01300,2025-07,0,1,0,1
B01300,2025-06,0,1,1,1
B01300,2025-05,0,1,0,1
B01300,2025-04,0,1,0,1
B01300,2025-03,0,1,0,1
B01300,2025-02,0,1,0,1
B01300,2025-01,0,1,0,1
B01300,2024-12,0,1,0,1
B01300,2024-11,0,1,1,1
B01300,2024-10,0,1,0,1
B01300,2024-09,0,1,0,1
B01300,2024-08,0,1,0,1
B01300,2024-07,0,1,0,1
B01300,2024-06,0,1,0,1
B01300,2024-05,0,1,0,1
B01300,2024-04,0,1,0,1
B01300,2024-03,0,1,0,1
B01300,2024-02,0,1,0,0
B01300,2024-01,0,1,0,0
B01331,2025-12,,,,
B01331,2025-11,,,,
B01331,2025-10,0,1,0,1
B01331,2025-09,0,1,0,1
B01331,2025-08,0,1,1,1
B01331,2025-07,0,1,0,1
B01331,2025-06,0,1,0,1
B01331,2025-05,0,1,0,1
B01331,2025-04,0,1,0,1
B01331,2025-03,0,1,0,1
B01331,2025-02,0,1,1,1
B01331,2025-01,0,1,1,1
B01331,2024-12,0,1,0,1
B01331,2024-11,0,1,0,1
B01331,2024-10,0,1,0,1
B01331,2024-09,0,1,0,1
B01331,2024-08,0,1,0,1
B01331,2024-07,0,1,0,1
B01331,2024-06,0,1,0,1
B01331,2024-05,0,1,0,1
B01331,2024-04,0,1,1,1
B01331,2024-03,0,1,0,1
B01331,2024-02,0,1,0,0
B01331,2024-01,0,1,0,0
B01339,2025-12,,,,
B01339,2025-11,,,,
B01339,2025-10,0,1,0,1
B01339,2025-09,0,1,0,1
B01339,2025-08,0,1,0,1
B01339,2025-07,0,1,0,1
B01339,2025-06,0,1,0,1
B01339,2025-05,0,1,1,1
B01339,2025-04,0,1,0,1
B01339,2025-03,0,1,0,1
B01339,2025-02,0,1,0,1
B01339,2025-01,0,1,0,1
B01339,2024-12,0,1,0,1
B01339,2024-11,0,1,0,1
B01339,2024-10,0,1,1,1
B01339,2024-09,0,1,0,1
B01339,2024-08,0,1,0,1
B01339,2024-07,0,1,0,1
B01339,2024-06,0,1,0,1
B01339,2024-05,0,1,0,1
B01339,2024-04,0,1,1,1
B01339,2024-03,0,1,0,1
B01339,2024-02,0,1,0,1
B01339,2024-01,0,1,1,1
B01350,2025-12,,,,
B01350,2025-11,,,,
B01350,2025-10,0,1,1,1
B01350,2025-09,0,1,0,1
B01350,2025-08,0,1,0,1
B01350,2025-07,0,1,0,1
B01350,2025-06,0,1,0,1
B01350,2025-05,0,1,1,1
B01350,2025-04,0,1,0,1
B01350,2025-03,0,1,1,1
B01350,2025-02,0,1,0,1
B01350,2025-01,0,1,1,1
B01350,2024-12,0,1,0,1
B01350,2024-11,0,1,0,1
B01350,2024-10,0,1,0,1
B01350,2024-09,0,1,0,1
B01350,2024-08,0,1,0,1
B01350,2024-07,0,1,0,1
B01350,2024-06,0,1,0,1
B01350,2024-05,1,1,0,1
B01350,2024-04,1,1,0,1
B01350,2024-03,0,1,0,1
B01350,2024-02,0,1,1,1
B01350,2024-01,0,1,0,1
B01390,2025-12,,,,
B01390,2025-11,,,,
B01390,2025-10,0,1,1,1
B01390,2025-09,0,1,0,1
B01390,2025-08,0,1,0,1
B01390,2025-07,0,1,1,1
B01390,2025-06,0,1,0,1
B01390,2025-05,0,1,0,1
B01390,2025-04,0,1,0,1
B01390,2025-03,0,1,0,1
B01390,2025-02,0,1,0,1
B01390,2025-01,0,1,0,1
B01390,2024-12,0,1,0,1
B01390,2024-11,0,1,0,1
B01390,2024-10,0,1,0,1
B01390,2024-09,0,1,0,1
B01390,2024-08,0,1,1,1
B01390,2024-07,0,1,0,1
B01390,2024-06,0,1,0,1
B01390,2024-05,0,1,0,1
B01390,2024-04,0,1,1,1
B01390,2024-03,0,1,0,1
B01390,2024-02,0,1,1,1
B01390,2024-01,0,1,1,1
B01400,2025-12,,,,
B01400,2025-11,,,,
B01400,2025-10,0,1,0,1
B01400,2025-09,0,1,0,1
B01400,2025-08,0,1,0,1
B01400,2025-07,0,1,0,1
B01400,2025-06,0,1,0,1
B01400,2025-05,0,1,0,1
B01400,2025-04,0,1,0,1
B01400,2025-03,0,1,0,1
B01400,2025-02,0,1,0,1
B01400,2025-01,0,1,0,1
B01400,2024-12,0,1,0,1
B01400,2024-11,0,1,0,1
B01400,2024-10,0,1,0,1
B01400,2024-09,0,1,0,1
B01400,2024-08,0,1,0,1
B01400,2024-07,0,1,0,1
B01400,2024-06,0,1,0,1
B01400,2024-05,0,1,0,1
B01400,2024-04,0,1,0,1
B01400,2024-03,0,1,0,1
B01400,2024-02,0,1,0,1
B01400,2024-01,0,1,1,1
B01405,2025-12,,,,
B01405,2025-11,,,,
B01405,2025-10,0,1,0,1
B01405,2025-09,0,1,0,1
B01405,2025-08,0,1,0,1
B01405,2025-07,0,1,0,1
B01405,2025-06,0,1,0,1
B01405,2025-05,0,1,0,1
B01405,2025-04,0,1,0,1
B01405,2025-03,0,1,1,1
B01405,2025-02,0,1,0,1
B01405,2025-01,0,1,0,1
B01405,2024-12,0,1,0,1
B01405,2024-11,0,1,0,1
B01405,2024-10,0,1,0,1
B01405,2024-09,0,1,0,1
B01405,2024-08,0,1,0,1
B01405,2024-07,0,1,0,1
B01405,2024-06,0,1,1,1
B01405,2024-05,0,1,0,1
B01405,2024-04,0,1,0,1
B01405,2024-03,0,1,0,1
B01405,2024-02,0,1,1,0
B01405,2024-01,0,1,0,0
B01450,2025-12,,,,
B01450,2025-11,,,,
B01450,2025-10,0,1,0,1
B01450,2025-09,0,1,0,1
B01450,2025-08,0,1,1,1
B01450,2025-07,0,1,0,1
B01450,2025-06,0,1,0,1
B01450,2025-05,0,1,1,1
B01450,2025-04,0,1,0,1
B01450,2025-03,0,1,0,1
B01450,2025-02,0,1,1,1
B01450,2025-01,0,1,0,1
B01450,2024-12,0,1,0,1
B01450,2024-11,0,1,0,1
B01450,2024-10,0,1,1,1
B01450,2024-09,0,1,0,1
B01450,2024-08,0,1,0,1
B01450,2024-07,0,1,0,1
B01450,2024-06,0,1,0,1
B01450,2024-05,0,1,0,1
B01450,2024-04,0,1,0,1
B01450,2024-03,0,1,0,1
B01450,2024-02,0,1,0,1
B01450,2024-01,0,1,1,1
B01467,2025-12,,,,
B01467,2025-11,,,,
B01467,2025-10,0,1,0,1
B01467,2025-09,0,1,0,1
B01467,2025-08,0,1,0,1
B01467,2025-07,0,1,0,1
B01467,2025-06,0,1,0,1
B01467,2025-05,0,1,0,1
B01467,2025-04,0,1,0,1
B01467,2025-03,0,1,0,1
B01467,2025-02,0,1,0,1
B01467,2025-01,0,1,0,1
B01467,2024-12,0,1,0,1
B01467,2024-11,0,1,0,1
B01467,2024-10,0,1,0,1
B01467,2024-09,0,1,0,1
